annotation_id,expert,label_studio_filename,actual_image_filename,image_path,dataset,dataset_id,style,lookup_key,simplified_text,human_score,is_iaa,clip_score,human_z,clip_z,human_expert_z,human_minmax,clip_minmax
874,Expert_M,0912_IAA.png,0912_simpa_simpa_255_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0912_simpa_simpa_255_cartoon.png,simpa,255,cartoon,simpa_255,Letterbox Service (a private service allowing exchange of letters between adopters and birth families),10,True,0.2619944512844085,1.1590210586354426,1.1293565366601486,1.0055494613348632,0.5882352941176471,0.672280935335766
875,Expert_M,0915.png,0915_simpa_simpa_025_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0915_simpa_simpa_025_digital art.png,simpa,25,digital art,simpa_025,"People can record work they've done with charities, local authorities, universities and private companies in their Record of Involvement.",9,False,0.1578900665044784,0.9019875314306728,-1.3024679618587598,0.49444144783868965,0.5294117647058824,0.26416876243235154
876,Expert_M,0917.png,0917_onestopenglish_onestop_265_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0917_onestopenglish_onestop_265_realistic.png,onestop,265,realistic,onestop_265,"Chinese inequality levels are now similar to those in South Africa, which is now the most unequal country on Earth.",7,False,0.2436497211456298,0.3879204770211332,0.7008331438702546,-0.5277745791536574,0.4117647058823529,0.6003655429717446
877,Expert_M,0925.png,0925_asset_asset_305_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0925_asset_asset_305_3d rendered.png,asset,305,3d rendered,asset_305,"As Norma broke apart, moisture from the cyclone was entrapped in a large extratropical low.",8,False,0.1884566247463226,0.644954004225903,-0.5884489959424263,-0.01666656565748388,0.47058823529411764,0.3839964193425602
878,Expert_M,0936.png,0936_asset_asset_281_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0936_asset_asset_281_artistic.png,asset,281,artistic,asset_281,"These movements were known as galanteries, for examples are the minuet, gavotte, passepied, and bourree.",7,False,0.2156553864479065,0.3879204770211332,0.04689998743719517,-0.5277745791536574,0.4117647058823529,0.4906215702598876
879,Expert_M,0937.png,0937_onestopenglish_onestop_141_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0937_onestopenglish_onestop_141_storybook.png,onestop,141,storybook,onestop_141,The High Court in Pretoria has asked the University of Pretorias Centre for Child Law to investigate what will now be in the best interests of the children.,8,False,0.1293729692697525,0.644954004225903,-1.9686125803457777,-0.01666656565748388,0.47058823529411764,0.15237544515792278
880,Expert_M,0940_IAA.png,0940_onestopenglish_onestop_092_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0940_onestopenglish_onestop_092_geometric.png,onestop,92,geometric,onestop_092,"One of the boyfriends wrote to me and said, Listen, shes not mad but Cynthia found out.",10,True,0.1130536794662475,1.1590210586354426,-2.3498227361570447,1.0055494613348632,0.5882352941176471,0.08840022609267416
881,Expert_M,0941.png,0941_onestopenglish_onestop_251_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0941_onestopenglish_onestop_251_retro.png,onestop,251,retro,onestop_251,Shakespeare was famous in his own lifetime but there is little documentary evidence about Shakespeares life and times.,8,False,0.20539590716362,0.644954004225903,-0.19275613385218412,-0.01666656565748388,0.47058823529411764,0.45040214633822656
882,Expert_M,0942.png,0942_onestopenglish_onestop_084_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0942_onestopenglish_onestop_084_realistic.png,onestop,84,realistic,onestop_084,"The group Chief Executive, Howard Schultz, said: Starbucks has always paid taxes in the UK.",7,False,0.2207481116056442,0.3879204770211332,0.1658634089010498,-0.5277745791536574,0.4117647058823529,0.5105861772696484
883,Expert_M,0944_IAA.png,0944_asset_asset_032_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0944_asset_asset_032_digital art.png,asset,32,digital art,asset_032,"He traveled over 200,000 miles. It was an achievement for those times.",11,True,0.2284487187862396,1.4160545858402125,0.3457456034390528,1.5166574748310369,0.6470588235294118,0.5407742575872249
884,Expert_M,0948.png,0948_onestopenglish_onestop_185_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0948_onestopenglish_onestop_185_storybook.png,onestop,185,storybook,onestop_185,People do not react to cameras in the same way as they do to cookies on websites.,7,False,0.2205259054899215,0.3879204770211332,0.1606727891487933,-0.5277745791536574,0.4117647058823529,0.5097150802364953
885,Expert_M,0962.png,0962_wikipedia_wikipedia_021_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0962_wikipedia_wikipedia_021_geometric.png,wikipedia,21,geometric,wikipedia_021,"When a politician, for example a President, takes office, he may make an oath in front of an audience as part of the inauguration ceremony.",7,False,0.2246572971343994,0.3879204770211332,0.25717995774938585,-0.5277745791536574,0.4117647058823529,0.5259110476273706
886,Expert_M,0980_IAA.png,0980_wikipedia_wikipedia_334_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0980_wikipedia_wikipedia_334_technical.png,wikipedia,334,technical,wikipedia_334,In Mask fetishism is persons wants to see another person wearing mask or taking off a mask.,8,True,0.2284910976886749,0.644954004225903,0.34673555264609507,-0.01666656565748388,0.47058823529411764,0.5409403922413482
887,Expert_M,0983.png,0983_wikipedia_wikipedia_387_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0983_wikipedia_wikipedia_387_realistic.png,wikipedia,387,realistic,wikipedia_387,"Originally, a pie made with any kind of meat and mashed potato was called a cottage pie ''.",11,False,0.2346768677234649,1.4160545858402125,0.4912319362000233,1.5166574748310369,0.6470588235294118,0.5651899764958019
888,Expert_M,0984.png,0984_asset_asset_281_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0984_asset_asset_281_geometric.png,asset,281,geometric,asset_281,"These movements were known as galanteries, for examples are the minuet, gavotte, passepied, and bourree.",5,False,0.2290786802768707,-0.12614657738840646,0.36046117751673135,-1.5499906061460045,0.29411764705882354,0.5432438457158173
889,Expert_M,0989.png,0989_wikipedia_wikipedia_130_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0989_wikipedia_wikipedia_130_realistic.png,wikipedia,130,realistic,wikipedia_130,"Bad Religion is an American punk band, made in Southern California in 1979 by Jay Bentley (bass), Greg Graffin (vocals), Brett Gurewitz (guitars)and Jay Ziskrout (drums).",9,False,0.2019730061292648,0.9019875314306728,-0.27271332882477667,0.49444144783868965,0.5294117647058824,0.4369836185623115
890,Expert_M,0994_IAA.png,0994_wikipedia_wikipedia_099_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0994_wikipedia_wikipedia_099_cartoon.png,wikipedia,99,cartoon,wikipedia_099,"P re David 's Deer (Elaphurus davidianus,)Milu in Chinese (), is a species of deer known only in zoos.",8,True,0.2194498777389526,0.644954004225903,0.1355373383085249,-0.01666656565748388,0.47058823529411764,0.5054968138831558
891,Expert_M,1001_IAA.png,1001_wikipedia_wikipedia_334_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1001_wikipedia_wikipedia_334_retro.png,wikipedia,334,retro,wikipedia_334,In Mask fetishism is persons wants to see another person wearing mask or taking off a mask.,10,True,0.2131123840808868,1.1590210586354426,-0.012503230486650134,1.0055494613348632,0.5882352941176471,0.4806524395273365
892,Expert_M,1007.png,1007_wikipedia_wikipedia_138_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1007_wikipedia_wikipedia_138_geometric.png,wikipedia,138,geometric,wikipedia_138,"Since Fortran 90, the capitalization has been abandoned. The published formal standards use Fortran ''.",7,False,0.261923998594284,0.3879204770211332,1.1277107983159518,-0.5277745791536574,0.4117647058823529,0.6720047452356623
893,Expert_M,1013.png,1013_simpa_simpa_348_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1013_simpa_simpa_348_3d rendered.png,simpa,348,3d rendered,simpa_348,"This is because even if you think the tenant has left, it doesn't mean that the tenancy is over, they may have just been away for some time.",9,False,0.2017574906349182,0.9019875314306728,-0.2777476591276775,0.49444144783868965,0.5294117647058824,0.4361387502421339
894,Expert_M,1019_IAA.png,1019_wikipedia_wikipedia_222_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1019_wikipedia_wikipedia_222_minimalistic.png,wikipedia,222,minimalistic,wikipedia_222,"Cytomegalovirus (from the Greek cyto -, cell '', and - megalo -, large '')is a viral genus of the Herpesviruses group in humans it is commonly known as HCMV or Human Herpesvirus 5 (HHV-5).",9,True,0.2219139486551284,0.9019875314306728,0.19309675843008178,0.49444144783868965,0.5294117647058824,0.5151565159016098
895,Expert_M,1030.png,1030_wikipedia_wikipedia_486_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1030_wikipedia_wikipedia_486_artistic.png,wikipedia,486,artistic,wikipedia_486,"Sinn F in split over the treaty, and the D il debated the matter bitterly for ten days until it was approved by a vote of 64 to 57.",8,False,0.1749275177717209,0.644954004225903,-0.9044819262889129,-0.01666656565748388,0.47058823529411764,0.33095933299389857
896,Expert_M,1037_IAA.png,1037_wikipedia_wikipedia_099_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1037_wikipedia_wikipedia_099_technical.png,wikipedia,99,technical,wikipedia_099,"P re David 's Deer (Elaphurus davidianus,)Milu in Chinese (), is a species of deer known only in zoos.",7,True,0.1813892573118209,0.3879204770211332,-0.7535390380534028,-0.5277745791536574,0.4117647058823529,0.35629077863877523
897,Expert_M,1038.png,1038_onestopenglish_onestop_185_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1038_onestopenglish_onestop_185_minimalistic.png,onestop,185,minimalistic,onestop_185,People do not react to cameras in the same way as they do to cookies on websites.,8,False,0.218444138765335,0.644954004225903,0.11204379689498324,-0.01666656565748388,0.47058823529411764,0.5015540950556596
898,Expert_M,1044.png,1044_simpa_simpa_176_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1044_simpa_simpa_176_storybook.png,simpa,176,storybook,simpa_176,The final report confirms that evidence for Iron Age and Romano-British field systems continues into the proposed application area.,8,False,0.1487625390291214,0.644954004225903,-1.515682275284651,-0.01666656565748388,0.47058823529411764,0.22838683951836394
899,Expert_M,1054_IAA.png,1054_wikipedia_wikipedia_334_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1054_wikipedia_wikipedia_334_realistic.png,wikipedia,334,realistic,wikipedia_334,In Mask fetishism is persons wants to see another person wearing mask or taking off a mask.,8,True,0.2267753481864929,0.644954004225903,0.30665653309712976,-0.01666656565748388,0.47058823529411764,0.5342142753830269
900,Expert_M,1056.png,1056_asset_asset_305_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1056_asset_asset_305_artistic.png,asset,305,artistic,asset_305,"As Norma broke apart, moisture from the cyclone was entrapped in a large extratropical low.",8,False,0.1742315590381622,0.644954004225903,-0.920739161772355,-0.01666656565748388,0.47058823529411764,0.32823102110190516
901,Expert_M,1058.png,1058_onestopenglish_onestop_226_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1058_onestopenglish_onestop_226_artistic.png,onestop,226,artistic,onestop_226,"Since watching a documentary about a fish farm in Thailand several years earlier, she had thought of setting up a similar project in Liberia, allowing HIV sufferers to have work and also access a stable source of protein.",8,False,0.1965356767177581,0.644954004225903,-0.3997265271388649,-0.01666656565748388,0.47058823529411764,0.415668086794725
902,Expert_M,1065.png,1065_wikipedia_wikipedia_130_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1065_wikipedia_wikipedia_130_technical.png,wikipedia,130,technical,wikipedia_130,"Bad Religion is an American punk band, made in Southern California in 1979 by Jay Bentley (bass), Greg Graffin (vocals), Brett Gurewitz (guitars)and Jay Ziskrout (drums).",12,False,0.1889746785163879,1.6730881130449824,-0.5763475282448066,2.0277654883272103,0.7058823529411765,0.38602730449911815
903,Expert_M,1080.png,1080_simpa_simpa_140_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1080_simpa_simpa_140_retro.png,simpa,140,retro,simpa_140,"The Register of Members' Interests is also open for viewing by the public during normal office hours. It is held at the Town Hall, Pinstone Street, Sheffield.",10,False,0.1774355620145797,1.1590210586354426,-0.8458953120358581,1.0055494613348632,0.5882352941176471,0.34079142016155006
904,Expert_M,1083.png,1083_asset_asset_451_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1083_asset_asset_451_3d rendered.png,asset,451,3d rendered,asset_451,"After 1627, King Louis XIII of France introduced the seigneurial system and only allowed settlement in New France by Roman Catholics.",10,False,0.241770401597023,1.1590210586354426,0.6569332127721694,1.0055494613348632,0.5882352941176471,0.5929981954178148
905,Expert_M,1084.png,1084_onestopenglish_onestop_235_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1084_onestopenglish_onestop_235_retro.png,onestop,235,retro,onestop_235,"The Virtopsy might replace the autopsy one day, Richard Dirndorfer, one of the pioneers of DNA analysis in criminology, and a developer of Virtopsy, told the German science magazine PM.",9,False,0.1939566731452942,0.9019875314306728,-0.4599707145719249,0.49444144783868965,0.5294117647058824,0.40555782338834806
906,Expert_M,1098_IAA.png,1098_asset_asset_172_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1098_asset_asset_172_digital art.png,asset,172,digital art,asset_172,The Japanese Clouded Salamander is a kind of salamander in the Hynobiidae family.,8,True,0.2054723352193832,0.644954004225903,-0.19097081406212865,-0.01666656565748388,0.47058823529411764,0.45070176119089816
907,Expert_M,1105_IAA.png,1105_onestopenglish_onestop_029_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1105_onestopenglish_onestop_029_minimalistic.png,onestop,29,minimalistic,onestop_029,"His team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",8,True,0.286091536283493,0.644954004225903,1.6922519590531866,-0.01666656565748388,0.47058823529411764,0.7667468287791953
908,Expert_M,1110.png,1110_asset_asset_277_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1110_asset_asset_277_artistic.png,asset,277,artistic,asset_277,Daniel Waters won a 1990 Edgar Award for his screenplay.,8,False,0.1555882096290588,0.644954004225903,-1.3562381460211534,-0.01666656565748388,0.47058823529411764,0.255144975267901
909,Expert_M,1124_IAA.png,1124_asset_asset_032_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1124_asset_asset_032_retro.png,asset,32,retro,asset_032,"He traveled over 200,000 miles. It was an achievement for those times.",12,True,0.2194623202085495,1.6730881130449824,0.13582798795264658,2.0277654883272103,0.7058823529411765,0.5055455911110719
910,Expert_M,1130.png,1130_asset_asset_483_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1130_asset_asset_483_realistic.png,asset,483,realistic,asset_483,"The state's population is concentrated in South East Queensland, including the capital Brisbane, Logan City, Ipswich, Toowoomba, and the Gold and Sunshine Coasts.",8,False,0.2741399705410003,0.644954004225903,1.4130695746637811,-0.01666656565748388,0.47058823529411764,0.719894052356016
911,Expert_M,1135.png,1135_simpa_simpa_239_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1135_simpa_simpa_239_geometric.png,simpa,239,geometric,simpa_239,"You need to show what the problems are, that you have raised concerns to parents/carers and what has been tried.",8,False,0.1347755342721939,0.644954004225903,-1.842411460618199,-0.01666656565748388,0.47058823529411764,0.17355469276655347
912,Expert_M,1136.png,1136_simpa_simpa_405_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1136_simpa_simpa_405_digital art.png,simpa,405,digital art,simpa_405,you must make sure the contents of your home are adequately insured. Council housing service or the city council will not cover the costs of unexpected damage caused to fittings or personal possessions. Council housing service or the council is not at fault,9,False,0.2196024805307388,0.9019875314306728,0.1391020604707329,0.49444144783868965,0.5294117647058824,0.5060950505191885
913,Expert_M,1144.png,1144_onestopenglish_onestop_235_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1144_onestopenglish_onestop_235_minimalistic.png,onestop,235,minimalistic,onestop_235,"The Virtopsy might replace the autopsy one day, Richard Dirndorfer, one of the pioneers of DNA analysis in criminology, and a developer of Virtopsy, told the German science magazine PM.",10,False,0.228601723909378,1.1590210586354426,0.3493197238532258,1.0055494613348632,0.5882352941176471,0.5413740714509864
914,Expert_M,1150.png,1150_onestopenglish_onestop_084_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1150_onestopenglish_onestop_084_technical.png,onestop,84,technical,onestop_084,"The group Chief Executive, Howard Schultz, said: Starbucks has always paid taxes in the UK.",8,False,0.1997188627719879,0.644954004225903,-0.32536894992073323,-0.01666656565748388,0.47058823529411764,0.42814687892335407
915,Expert_M,1160.png,1160_simpa_simpa_317_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1160_simpa_simpa_317_technical.png,simpa,317,technical,simpa_317,We cannot accept online application forms from gov.uk. Please download a paper application form below.,11,False,0.1817693561315536,1.4160545858402125,-0.7446601265297618,1.5166574748310369,0.6470588235294118,0.35778084993180537
916,Expert_M,1161_IAA.png,1161_wikipedia_wikipedia_322_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1161_wikipedia_wikipedia_322_cartoon.png,wikipedia,322,cartoon,wikipedia_322,Phoenix is a robotic spacecraft on a space exploration mission on Mars under the Mars Scout Program.,10,True,0.1933750659227371,1.1590210586354426,-0.4735567579967025,1.0055494613348632,0.5882352941176471,0.4032777946664468
917,Expert_M,1167.png,1167_wikipedia_wikipedia_486_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1167_wikipedia_wikipedia_486_retro.png,wikipedia,486,retro,wikipedia_486,"Sinn F in split over the treaty, and the D il debated the matter bitterly for ten days until it was approved by a vote of 64 to 57.",5,False,0.1479876190423965,-0.12614657738840646,-1.5337840047371925,-1.5499906061460045,0.29411764705882354,0.22534898208059004
918,Expert_M,1178.png,1178_asset_asset_483_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1178_asset_asset_483_technical.png,asset,483,technical,asset_483,"The state's population is concentrated in South East Queensland, including the capital Brisbane, Logan City, Ipswich, Toowoomba, and the Gold and Sunshine Coasts.",6,False,0.2295448184013366,0.13088694981636337,0.37134992262738237,-1.038882592649831,0.35294117647058826,0.5450712100794899
919,Expert_M,1187.png,1187_onestopenglish_onestop_418_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1187_onestopenglish_onestop_418_storybook.png,onestop,418,storybook,onestop_418,"Hawit only succeeded Jeffrey Webb in May 2015, after Webb was arrested as part of the US operation that threw FIFA into crisis and led to the downfall of Sepp Blatter.",6,False,0.2173621654510498,0.13088694981636337,0.08676946077566841,-1.038882592649831,0.35294117647058826,0.49731252078143595
920,Expert_M,1189_IAA.png,1189_wikipedia_wikipedia_265_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1189_wikipedia_wikipedia_265_retro.png,wikipedia,265,retro,wikipedia_265,0 The Renault R 312 is a bus produced by Renault.,9,True,0.2863882184028625,0.9019875314306728,1.6991822996692945,0.49444144783868965,0.5294117647058824,0.7679098881897422
921,Expert_M,1190.png,1190_simpa_simpa_152_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1190_simpa_simpa_152_minimalistic.png,simpa,152,minimalistic,simpa_152,"It might already exist, but the Neighbourhood Forum needs to be approved by us to show it meets the standards.",6,False,0.2190885841846466,0.13088694981636337,0.12709770804342493,-1.038882592649831,0.35294117647058826,0.5040804633824971
922,Expert_M,1192_IAA.png,1192_simpa_simpa_470_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1192_simpa_simpa_470_3d rendered.png,simpa,470,3d rendered,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,4,True,0.2633116543292999,-0.38318010459317625,1.160125717428682,-2.061098619642178,0.23529411764705882,0.67744466208889
923,Expert_M,1200.png,1200_onestopenglish_onestop_226_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1200_onestopenglish_onestop_226_digital art.png,onestop,226,digital art,onestop_226,"Since watching a documentary about a fish farm in Thailand several years earlier, she had thought of setting up a similar project in Liberia, allowing HIV sufferers to have work and also access a stable source of protein.",7,False,0.1635844558477401,0.3879204770211332,-1.1694499767054731,-0.5277745791536574,0.4117647058823529,0.28649202588709705
924,Expert_M,1210.png,1210_simpa_simpa_405_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1210_simpa_simpa_405_minimalistic.png,simpa,405,minimalistic,simpa_405,you must make sure the contents of your home are adequately insured. Council housing service or the city council will not cover the costs of unexpected damage caused to fittings or personal possessions. Council housing service or the council is not at fault,12,False,0.2391487210988998,1.6730881130449824,0.5956921144639419,2.0277654883272103,0.7058823529411765,0.5827206290404778
925,Expert_M,1215.png,1215_onestopenglish_onestop_084_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1215_onestopenglish_onestop_084_minimalistic.png,onestop,84,minimalistic,onestop_084,"The group Chief Executive, Howard Schultz, said: Starbucks has always paid taxes in the UK.",7,False,0.1877665817737579,0.3879204770211332,-0.604568042313633,-0.5277745791536574,0.4117647058823529,0.3812912985397676
926,Expert_M,1216.png,1216_asset_asset_492_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1216_asset_asset_492_storybook.png,asset,492,storybook,asset_492,"Order 56/CMLN, October 20th 1973, given the Republic of Mali coat of arms.",8,False,0.149077370762825,0.644954004225903,-1.508327969079873,-0.01666656565748388,0.47058823529411764,0.229621049424242
927,Expert_M,1224_IAA.png,1224_asset_asset_271_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1224_asset_asset_271_3d rendered.png,asset,271,3d rendered,asset_271,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",7,True,0.2622072398662567,0.3879204770211332,1.134327167699729,-0.5277745791536574,0.4117647058823529,0.6731151135568918
928,Expert_M,1225_IAA.png,1225_asset_asset_271_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1225_asset_asset_271_geometric.png,asset,271,geometric,asset_271,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",6,True,0.2127703130245208,0.13088694981636337,-0.020493833157840462,-1.038882592649831,0.35294117647058826,0.4793114454626195
929,Expert_M,1232.png,1232_onestopenglish_onestop_297_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1232_onestopenglish_onestop_297_minimalistic.png,onestop,297,minimalistic,onestop_297,"The total was 121 billion minutes in December 2012, but that fell to 115 billion minutes in February.",8,False,0.2001200914382934,0.644954004225903,-0.31599645612719685,-0.01666656565748388,0.47058823529411764,0.42971978388007837
930,Expert_M,1236.png,1236_onestopenglish_onestop_418_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1236_onestopenglish_onestop_418_realistic.png,onestop,418,realistic,onestop_418,"Hawit only succeeded Jeffrey Webb in May 2015, after Webb was arrested as part of the US operation that threw FIFA into crisis and led to the downfall of Sepp Blatter.",7,False,0.2515361905097961,0.3879204770211332,0.8850569827329552,-0.5277745791536574,0.4117647058823529,0.6312822440842861
931,Expert_M,1241.png,1241_onestopenglish_onestop_101_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1241_onestopenglish_onestop_101_storybook.png,onestop,101,storybook,onestop_101,"Since the economic crisis began in 2009, Kethea has lost 70 of its 500 staff.",7,False,0.20663782954216,0.3879204770211332,-0.16374547045143645,-0.5277745791536574,0.4117647058823529,0.45527075625849817
932,Expert_M,1247_IAA.png,1247_wikipedia_wikipedia_322_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1247_wikipedia_wikipedia_322_digital art.png,wikipedia,322,digital art,wikipedia_322,Phoenix is a robotic spacecraft on a space exploration mission on Mars under the Mars Scout Program.,9,True,0.1952734589576721,0.9019875314306728,-0.4292112801387651,0.49444144783868965,0.5294117647058824,0.41071991449790074
933,Expert_M,1249.png,1249_asset_asset_289_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1249_asset_asset_289_realistic.png,asset,289,realistic,asset_289,"Franklin Delano Roosevelt or FDR, was the 32nd President of the United States.",8,False,0.178720012307167,0.644954004225903,-0.8158912185940056,-0.01666656565748388,0.47058823529411764,0.3458267488943634
