annotation_id,expert,label_studio_filename,actual_image_filename,image_path,dataset,dataset_id,style,lookup_key,simplified_text,human_score,is_iaa,clip_score
745,Expert_M,0145_IAA.png,0145_wikipedia_wikipedia_334_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0145_wikipedia_wikipedia_334_artistic.png,wikipedia,334,artistic,wikipedia_334,In Mask fetishism is persons wants to see another person wearing mask or taking off a mask.,10,True,0.11956217885017395
746,Expert_M,0146.png,0146_asset_asset_373_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0146_asset_asset_373_digital art.png,asset,373,digital art,asset_373,Grosse Ile is a civil township of Wayne County in Michigan.,12,False,0.17348892986774445
747,Expert_M,0157_IAA.png,0157_wikipedia_wikipedia_222_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0157_wikipedia_wikipedia_222_cartoon.png,wikipedia,222,cartoon,wikipedia_222,"Cytomegalovirus (from the Greek cyto -, cell '', and - megalo -, large '')is a viral genus of the Herpesviruses group in humans it is commonly known as HCMV or Human Herpesvirus 5 (HHV-5).",9,True,0.2242204248905182
748,Expert_M,0158.png,0158_wikipedia_wikipedia_486_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0158_wikipedia_wikipedia_486_digital art.png,wikipedia,486,digital art,wikipedia_486,"Sinn F in split over the treaty, and the D il debated the matter bitterly for ten days until it was approved by a vote of 64 to 57.",9,False,0.1870630532503128
749,Expert_M,0159.png,0159_onestopenglish_onestop_400_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0159_onestopenglish_onestop_400_geometric.png,onestop,400,geometric,onestop_400,"And, each single word appears in many different brain spots.",12,False,0.19789358973503113
750,Expert_M,0170.png,0170_onestopenglish_onestop_251_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0170_onestopenglish_onestop_251_technical.png,onestop,251,technical,onestop_251,Shakespeare was famous in his own lifetime but there is little documentary evidence about Shakespeares life and times.,7,False,0.22967194020748138
751,Expert_M,0175.png,0175_onestopenglish_onestop_084_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0175_onestopenglish_onestop_084_retro.png,onestop,084,retro,onestop_084,"The group Chief Executive, Howard Schultz, said: Starbucks has always paid taxes in the UK.",7,False,0.22875195741653442
752,Expert_M,0183.png,0183_onestopenglish_onestop_455_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0183_onestopenglish_onestop_455_retro.png,onestop,455,retro,onestop_455,"In my job, I spend a lot of time listening to peoples lives all day, every day and it started to feel too much to go on social media and see every detail of everybodys lives, including people that I dont know very well, she said.",7,False,0.1909208446741104
753,Expert_M,0185.png,0185_onestopenglish_onestop_058_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0185_onestopenglish_onestop_058_retro.png,onestop,058,retro,onestop_058,Automation We have known about driverless cars ever since Google began testing the vehicles in 2012 but no-one really knows when driverless cars will become commonplace.,8,False,0.22502104938030243
754,Expert_M,0187.png,0187_onestopenglish_onestop_455_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0187_onestopenglish_onestop_455_minimalistic.png,onestop,455,minimalistic,onestop_455,"In my job, I spend a lot of time listening to peoples lives all day, every day and it started to feel too much to go on social media and see every detail of everybodys lives, including people that I dont know very well, she said.",6,False,0.21003401279449463
755,Expert_M,0189.png,0189_asset_asset_277_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0189_asset_asset_277_cartoon.png,asset,277,cartoon,asset_277,Daniel Waters won a 1990 Edgar Award for his screenplay.,9,False,0.1736994981765747
756,Expert_M,0190.png,0190_simpa_simpa_176_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0190_simpa_simpa_176_cartoon.png,simpa,176,cartoon,simpa_176,The final report confirms that evidence for Iron Age and Romano-British field systems continues into the proposed application area.,10,False,0.17262998223304749
757,Expert_M,0192.png,0192_onestopenglish_onestop_302_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0192_onestopenglish_onestop_302_digital art.png,onestop,302,digital art,onestop_302,"Some danced, some took photos, some drank, but mostly they just walked and talked about football, waiting for the next game to begin on the big screen nearby.",8,False,0.1978878676891327
758,Expert_M,0193_IAA.png,0193_simpa_simpa_470_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0193_simpa_simpa_470_minimalistic.png,simpa,470,minimalistic,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,8,True,0.2581348717212677
759,Expert_M,0194.png,0194_wikipedia_wikipedia_021_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0194_wikipedia_wikipedia_021_retro.png,wikipedia,021,retro,wikipedia_021,"When a politician, for example a President, takes office, he may make an oath in front of an audience as part of the inauguration ceremony.",7,False,0.2544313967227936
760,Expert_M,0210.png,0210_onestopenglish_onestop_101_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0210_onestopenglish_onestop_101_geometric.png,onestop,101,geometric,onestop_101,"Since the economic crisis began in 2009, Kethea has lost 70 of its 500 staff.",3,False,0.18786537647247314
761,Expert_M,0220_IAA.png,0220_simpa_simpa_486_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0220_simpa_simpa_486_cartoon.png,simpa,486,cartoon,simpa_486,It has 6 training rooms that have been designed to help people give presentations including the Smart Board for interactive learning.,8,True,0.22150425612926483
762,Expert_M,0225.png,0225_simpa_simpa_164_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0225_simpa_simpa_164_technical.png,simpa,164,technical,simpa_164,A child can be registered at a school (or educational institution). The school can decide to refer the child for placement. The parent or carer of the child can choose to accept this placement or not.,9,False,0.26423537731170654
763,Expert_M,0226.png,0226_wikipedia_wikipedia_130_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0226_wikipedia_wikipedia_130_artistic.png,wikipedia,130,artistic,wikipedia_130,"Bad Religion is an American punk band, made in Southern California in 1979 by Jay Bentley (bass), Greg Graffin (vocals), Brett Gurewitz (guitars)and Jay Ziskrout (drums).",8,False,0.16331566870212555
764,Expert_M,0230.png,0230_onestopenglish_onestop_101_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0230_onestopenglish_onestop_101_artistic.png,onestop,101,artistic,onestop_101,"Since the economic crisis began in 2009, Kethea has lost 70 of its 500 staff.",10,False,0.2321794629096985
765,Expert_M,0233.png,0233_onestopenglish_onestop_185_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0233_onestopenglish_onestop_185_artistic.png,onestop,185,artistic,onestop_185,People do not react to cameras in the same way as they do to cookies on websites.,6,False,0.18796107172966003
766,Expert_M,0235.png,0235_asset_asset_253_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0235_asset_asset_253_artistic.png,asset,253,artistic,asset_253,Power transmission is the movement of energy from its place of generation to a place where it is applied to performing work.,11,False,0.24254333972930908
767,Expert_M,0238.png,0238_asset_asset_281_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0238_asset_asset_281_retro.png,asset,281,retro,asset_281,"These movements were known as galanteries, for examples are the minuet, gavotte, passepied, and bourree.",10,False,0.3171675205230713
768,Expert_M,0239_IAA.png,0239_wikipedia_wikipedia_205_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0239_wikipedia_wikipedia_205_3d rendered.png,wikipedia,205,3d rendered,wikipedia_205,"This subtemplate of is used to determine the length of the input, up to 10 characters in length.",7,True,0.18225538730621338
769,Expert_M,0243.png,0243_asset_asset_305_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0243_asset_asset_305_digital art.png,asset,305,digital art,asset_305,"As Norma broke apart, moisture from the cyclone was entrapped in a large extratropical low.",7,False,0.17056012153625488
770,Expert_M,0248.png,0248_asset_asset_373_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0248_asset_asset_373_geometric.png,asset,373,geometric,asset_373,Grosse Ile is a civil township of Wayne County in Michigan.,5,False,0.14219090342521667
771,Expert_M,0249.png,0249_simpa_simpa_025_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0249_simpa_simpa_025_retro.png,simpa,025,retro,simpa_025,"People can record work they've done with charities, local authorities, universities and private companies in their Record of Involvement.",8,False,0.2084094136953354
772,Expert_M,0257_IAA.png,0257_onestopenglish_onestop_029_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0257_onestopenglish_onestop_029_geometric.png,onestop,029,geometric,onestop_029,"His team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",4,True,0.20027709007263184
773,Expert_M,0258.png,0258_onestopenglish_onestop_418_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0258_onestopenglish_onestop_418_artistic.png,onestop,418,artistic,onestop_418,"Hawit only succeeded Jeffrey Webb in May 2015, after Webb was arrested as part of the US operation that threw FIFA into crisis and led to the downfall of Sepp Blatter.",6,False,0.20219483971595764
774,Expert_M,0260_IAA.png,0260_simpa_simpa_470_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0260_simpa_simpa_470_cartoon.png,simpa,470,cartoon,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,8,True,0.2829296290874481
775,Expert_M,0261.png,0261_onestopenglish_onestop_454_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0261_onestopenglish_onestop_454_technical.png,onestop,454,technical,onestop_454,The  oor has tiles that capture the energy from pedestrians footsteps and turn it into electricity.,12,False,0.25067469477653503
776,Expert_M,0263.png,0263_onestopenglish_onestop_297_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0263_onestopenglish_onestop_297_retro.png,onestop,297,retro,onestop_297,"The total was 121 billion minutes in December 2012, but that fell to 115 billion minutes in February.",6,False,0.2690199911594391
777,Expert_M,0267.png,0267_onestopenglish_onestop_235_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0267_onestopenglish_onestop_235_3d rendered.png,onestop,235,3d rendered,onestop_235,"The Virtopsy might replace the autopsy one day, Richard Dirndorfer, one of the pioneers of DNA analysis in criminology, and a developer of Virtopsy, told the German science magazine PM.",9,False,0.24854101240634918
778,Expert_M,0273.png,0273_wikipedia_wikipedia_387_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0273_wikipedia_wikipedia_387_storybook.png,wikipedia,387,storybook,wikipedia_387,"Originally, a pie made with any kind of meat and mashed potato was called a cottage pie ''.",4,False,0.2590410113334656
779,Expert_M,0276_IAA.png,0276_simpa_simpa_269_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0276_simpa_simpa_269_3d rendered.png,simpa,269,3d rendered,simpa_269,"The goods, buildings and services we choose to buy play an important role in contributing to viable development.",8,True,0.24647478759288788
780,Expert_M,0278.png,0278_onestopenglish_onestop_235_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0278_onestopenglish_onestop_235_geometric.png,onestop,235,geometric,onestop_235,"The Virtopsy might replace the autopsy one day, Richard Dirndorfer, one of the pioneers of DNA analysis in criminology, and a developer of Virtopsy, told the German science magazine PM.",3,False,0.17068645358085632
781,Expert_M,0279_IAA.png,0279_simpa_simpa_262_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0279_simpa_simpa_262_geometric.png,simpa,262,geometric,simpa_262,"Your child may be able to get support for travel. They can get this if they have a Statement of Special Educational Needs (SEN) or an Educational Health Care Plan (EHCP), or if they are being assessed for an EHCP.",10,True,0.1998346894979477
782,Expert_M,0282.png,0282_simpa_simpa_164_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0282_simpa_simpa_164_artistic.png,simpa,164,artistic,simpa_164,A child can be registered at a school (or educational institution). The school can decide to refer the child for placement. The parent or carer of the child can choose to accept this placement or not.,6,False,0.1677277386188507
783,Expert_M,0283.png,0283_wikipedia_wikipedia_138_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0283_wikipedia_wikipedia_138_cartoon.png,wikipedia,138,cartoon,wikipedia_138,"Since Fortran 90, the capitalization has been abandoned. The published formal standards use Fortran ''.",4,False,0.28692200779914856
784,Expert_M,0291_IAA.png,0291_wikipedia_wikipedia_099_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0291_wikipedia_wikipedia_099_storybook.png,wikipedia,099,storybook,wikipedia_099,"P re David 's Deer (Elaphurus davidianus,)Milu in Chinese (), is a species of deer known only in zoos.",7,True,0.24078981578350067
785,Expert_M,0292.png,0292_asset_asset_394_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0292_asset_asset_394_digital art.png,asset,394,digital art,asset_394,"The former German football goalkeeper, Oliver Rolf Kahn was born on June 15, 1969 in Karlsruhe.",7,False,0.15734051167964935
786,Expert_M,0294.png,0294_asset_asset_483_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0294_asset_asset_483_digital art.png,asset,483,digital art,asset_483,"The state's population is concentrated in South East Queensland, including the capital Brisbane, Logan City, Ipswich, Toowoomba, and the Gold and Sunshine Coasts.",10,False,0.26503652334213257
787,Expert_M,0300.png,0300_asset_asset_289_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0300_asset_asset_289_cartoon.png,asset,289,cartoon,asset_289,"Franklin Delano Roosevelt or FDR, was the 32nd President of the United States.",13,False,0.23108139634132385
788,Expert_M,0311_IAA.png,0311_wikipedia_wikipedia_205_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0311_wikipedia_wikipedia_205_technical.png,wikipedia,205,technical,wikipedia_205,"This subtemplate of is used to determine the length of the input, up to 10 characters in length.",7,True,0.21872064471244812
789,Expert_M,0319.png,0319_onestopenglish_onestop_058_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0319_onestopenglish_onestop_058_geometric.png,onestop,058,geometric,onestop_058,Automation We have known about driverless cars ever since Google began testing the vehicles in 2012 but no-one really knows when driverless cars will become commonplace.,3,False,0.1616668701171875
790,Expert_M,0323_IAA.png,0323_asset_asset_435_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0323_asset_asset_435_minimalistic.png,asset,435,minimalistic,asset_435,"Platform game, or platformer, is a video game genre where characters jump to and from suspended platforms or over obstacles.",8,True,0.2397308051586151
791,Expert_M,0326.png,0326_onestopenglish_onestop_418_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0326_onestopenglish_onestop_418_geometric.png,onestop,418,geometric,onestop_418,"Hawit only succeeded Jeffrey Webb in May 2015, after Webb was arrested as part of the US operation that threw FIFA into crisis and led to the downfall of Sepp Blatter.",7,False,0.16896356642246246
792,Expert_M,0340.png,0340_onestopenglish_onestop_455_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0340_onestopenglish_onestop_455_3d rendered.png,onestop,455,3d rendered,onestop_455,"In my job, I spend a lot of time listening to peoples lives all day, every day and it started to feel too much to go on social media and see every detail of everybodys lives, including people that I dont know very well, she said.",5,False,0.15219831466674805
793,Expert_M,0345.png,0345_onestopenglish_onestop_265_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0345_onestopenglish_onestop_265_storybook.png,onestop,265,storybook,onestop_265,"Chinese inequality levels are now similar to those in South Africa, which is now the most unequal country on Earth.",8,False,0.2911583483219147
794,Expert_M,0353.png,0353_asset_asset_289_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0353_asset_asset_289_technical.png,asset,289,technical,asset_289,"Franklin Delano Roosevelt or FDR, was the 32nd President of the United States.",7,False,0.2041494995355606
795,Expert_M,0354.png,0354_simpa_simpa_317_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0354_simpa_simpa_317_storybook.png,simpa,317,storybook,simpa_317,We cannot accept online application forms from gov.uk. Please download a paper application form below.,8,False,0.20994281768798828
796,Expert_M,0359.png,0359_onestopenglish_onestop_418_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0359_onestopenglish_onestop_418_cartoon.png,onestop,418,cartoon,onestop_418,"Hawit only succeeded Jeffrey Webb in May 2015, after Webb was arrested as part of the US operation that threw FIFA into crisis and led to the downfall of Sepp Blatter.",7,False,0.2446451187133789
797,Expert_M,0363.png,0363_asset_asset_394_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0363_asset_asset_394_cartoon.png,asset,394,cartoon,asset_394,"The former German football goalkeeper, Oliver Rolf Kahn was born on June 15, 1969 in Karlsruhe.",11,False,0.2170219123363495
798,Expert_M,0365.png,0365_asset_asset_451_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0365_asset_asset_451_cartoon.png,asset,451,cartoon,asset_451,"After 1627, King Louis XIII of France introduced the seigneurial system and only allowed settlement in New France by Roman Catholics.",8,False,0.17561493813991547
799,Expert_M,0372_IAA.png,0372_asset_asset_271_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0372_asset_asset_271_technical.png,asset,271,technical,asset_271,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",7,True,0.27540111541748047
800,Expert_M,0379.png,0379_asset_asset_253_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0379_asset_asset_253_technical.png,asset,253,technical,asset_253,Power transmission is the movement of energy from its place of generation to a place where it is applied to performing work.,9,False,0.2253158986568451
801,Expert_M,0381_IAA.png,0381_asset_asset_435_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0381_asset_asset_435_geometric.png,asset,435,geometric,asset_435,"Platform game, or platformer, is a video game genre where characters jump to and from suspended platforms or over obstacles.",8,True,0.26516595482826233
802,Expert_M,0384_IAA.png,0384_asset_asset_032_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0384_asset_asset_032_technical.png,asset,032,technical,asset_032,"He traveled over 200,000 miles. It was an achievement for those times.",9,True,0.19813567399978638
803,Expert_M,0385.png,0385_wikipedia_wikipedia_130_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0385_wikipedia_wikipedia_130_digital art.png,wikipedia,130,digital art,wikipedia_130,"Bad Religion is an American punk band, made in Southern California in 1979 by Jay Bentley (bass), Greg Graffin (vocals), Brett Gurewitz (guitars)and Jay Ziskrout (drums).",9,False,0.2147824466228485
804,Expert_M,0390.png,0390_asset_asset_305_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0390_asset_asset_305_technical.png,asset,305,technical,asset_305,"As Norma broke apart, moisture from the cyclone was entrapped in a large extratropical low.",8,False,0.22021710872650146
805,Expert_M,0391_IAA.png,0391_simpa_simpa_262_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0391_simpa_simpa_262_artistic.png,simpa,262,artistic,simpa_262,"Your child may be able to get support for travel. They can get this if they have a Statement of Special Educational Needs (SEN) or an Educational Health Care Plan (EHCP), or if they are being assessed for an EHCP.",8,True,0.151275172829628
806,Expert_M,0410.png,0410_onestopenglish_onestop_454_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0410_onestopenglish_onestop_454_digital art.png,onestop,454,digital art,onestop_454,The  oor has tiles that capture the energy from pedestrians footsteps and turn it into electricity.,12,False,0.20970065891742706
807,Expert_M,0419.png,0419_asset_asset_281_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0419_asset_asset_281_minimalistic.png,asset,281,minimalistic,asset_281,"These movements were known as galanteries, for examples are the minuet, gavotte, passepied, and bourree.",10,False,0.278617262840271
808,Expert_M,0429.png,0429_wikipedia_wikipedia_387_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0429_wikipedia_wikipedia_387_digital art.png,wikipedia,387,digital art,wikipedia_387,"Originally, a pie made with any kind of meat and mashed potato was called a cottage pie ''.",10,False,0.23073270916938782
809,Expert_M,0445.png,0445_onestopenglish_onestop_302_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0445_onestopenglish_onestop_302_minimalistic.png,onestop,302,minimalistic,onestop_302,"Some danced, some took photos, some drank, but mostly they just walked and talked about football, waiting for the next game to begin on the big screen nearby.",10,False,0.14035950601100922
810,Expert_M,0446_IAA.png,0446_asset_asset_435_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0446_asset_asset_435_storybook.png,asset,435,storybook,asset_435,"Platform game, or platformer, is a video game genre where characters jump to and from suspended platforms or over obstacles.",12,True,0.26366037130355835
811,Expert_M,0449.png,0449_asset_asset_277_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0449_asset_asset_277_3d rendered.png,asset,277,3d rendered,asset_277,Daniel Waters won a 1990 Edgar Award for his screenplay.,7,False,0.1367555856704712
812,Expert_M,0458.png,0458_onestopenglish_onestop_084_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0458_onestopenglish_onestop_084_digital art.png,onestop,084,digital art,onestop_084,"The group Chief Executive, Howard Schultz, said: Starbucks has always paid taxes in the UK.",10,False,0.22771818935871124
813,Expert_M,0460_IAA.png,0460_simpa_simpa_255_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0460_simpa_simpa_255_3d rendered.png,simpa,255,3d rendered,simpa_255,Letterbox Service (a private service allowing exchange of letters between adopters and birth families),10,True,0.24674247205257416
814,Expert_M,0461_IAA.png,0461_wikipedia_wikipedia_107_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0461_wikipedia_wikipedia_107_retro.png,wikipedia,107,retro,wikipedia_107,Many people called The 2002 Commonwealth Games a huge success with the stadium gaining positive reviews for its atmosphere and architectural design.,8,True,0.22361622750759125
815,Expert_M,0485.png,0485_onestopenglish_onestop_302_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0485_onestopenglish_onestop_302_retro.png,onestop,302,retro,onestop_302,"Some danced, some took photos, some drank, but mostly they just walked and talked about football, waiting for the next game to begin on the big screen nearby.",8,False,0.19461770355701447
816,Expert_M,0487.png,0487_asset_asset_253_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0487_asset_asset_253_cartoon.png,asset,253,cartoon,asset_253,Power transmission is the movement of energy from its place of generation to a place where it is applied to performing work.,8,False,0.22324058413505554
817,Expert_M,0490.png,0490_wikipedia_wikipedia_486_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0490_wikipedia_wikipedia_486_technical.png,wikipedia,486,technical,wikipedia_486,"Sinn F in split over the treaty, and the D il debated the matter bitterly for ten days until it was approved by a vote of 64 to 57.",6,False,0.10688929259777069
818,Expert_M,0497.png,0497_onestopenglish_onestop_058_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0497_onestopenglish_onestop_058_3d rendered.png,onestop,058,3d rendered,onestop_058,Automation We have known about driverless cars ever since Google began testing the vehicles in 2012 but no-one really knows when driverless cars will become commonplace.,7,False,0.25051769614219666
819,Expert_M,0512.png,0512_asset_asset_305_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0512_asset_asset_305_geometric.png,asset,305,geometric,asset_305,"As Norma broke apart, moisture from the cyclone was entrapped in a large extratropical low.",8,False,0.20819725096225739
820,Expert_M,0518.png,0518_asset_asset_281_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0518_asset_asset_281_3d rendered.png,asset,281,3d rendered,asset_281,"These movements were known as galanteries, for examples are the minuet, gavotte, passepied, and bourree.",6,False,0.18207700550556183
